Date,X_1,X_2,Y_1,Y_2,Z_1,Z_2
2021-11-30,2248123.01085852,0.113824613648374,865686.919085896,0.0730189722977579,5886425.94349159,0.353098236866185
2021-12-01,2248122.94879373,0.0271738025538517,865686.854171731,0.0176061203579328,5886426.0265521,0.029777168361652
2021-12-02,2248122.91383182,0.00102858266429226,865686.86967724,0.000953766387147634,5886425.9911068,0.00178908799674562
2021-12-03,2248122.91434121,0.00101702336803355,865686.867198284,0.000917826279415606,5886425.98695975,0.00186081192095798
2021-12-04,2248122.91360294,0.000919668542794923,865686.866786578,0.000804162675357158,5886425.98395936,0.00174272932989704
2021-12-05,2248122.9131633,0.000948289727005139,865686.868284146,0.000910026511683053,5886425.98169062,0.00176567578641365
2021-12-06,2248122.91301239,0.000951900074079811,865686.868037799,0.000895008815243594,5886425.97993697,0.00181598251863955
2021-12-07,2248122.91418034,0.000822073008276199,865686.868179408,0.000729069007404687,5886425.981651,0.00165085272654768
2021-12-08,2248122.91246317,0.000771780888574183,865686.868141358,0.000692171414026705,5886425.98085684,0.00158893563898661
2021-12-09,2248122.91253645,0.000762356597857749,865686.869215102,0.000659481439793308,5886425.98250891,0.00158544225255315
2021-12-10,2248122.91186584,0.0008049473413243,865686.867916722,0.000695361707623639,5886425.98135693,0.00163731245542112
2021-12-11,2248122.91441801,0.000869561640185782,865686.867856644,0.000742660095020144,5886425.98387072,0.00163400213170495
2021-12-12,2248122.91310968,0.000819374079808764,865686.866472392,0.000691974399222648,5886425.9785878,0.00156872282982816
2021-12-13,2248122.91117347,0.000816812014510665,865686.86528085,0.000702108095113015,5886425.97829597,0.00160494452033067
2021-12-14,2248122.91125873,0.000944252883820238,865686.866337959,0.000818856662741432,5886425.97869513,0.00171102255877645
2021-12-15,2248122.91008168,0.00115832487609863,865686.865625397,0.00113241621257387,5886425.97695773,0.00197784100242852
2021-12-16,2248122.91141056,0.000941040985600579,865686.864699672,0.000859659743205485,5886425.97845449,0.001739048337667
2021-12-17,2248122.91439265,0.000813243068261164,865686.866127646,0.000708230341882404,5886425.98022959,0.00163982221781478
2021-12-18,2248122.91474517,0.000852093123718389,865686.866242354,0.000726019510686024,5886425.98559077,0.00165663701825247
2021-12-19,2248122.91407257,0.000970001414111234,865686.864051995,0.00084827325868196,5886425.98166646,0.00192186335849225
2021-12-20,2248122.91031167,0.00151666466617587,865686.864906443,0.00156910685784446,5886425.97815813,0.00230065737083653
2021-12-21,2248122.91307861,0.00111301842520713,865686.867216805,0.0010503251478144,5886425.98049946,0.00194747663914133
2021-12-22,2248122.9125943,0.00114269461128223,865686.865804957,0.00108948193384499,5886425.97970456,0.00192847308257675
2021-12-23,2248122.91255492,0.000868304499171438,865686.866816618,0.00080050252007913,5886425.9858235,0.0017268068662185
2021-12-24,2248122.91240667,0.000890349005024172,865686.86899679,0.000776398137579097,5886425.99004775,0.00172471597850368
2021-12-25,2248122.91182214,0.00101080106853728,865686.868238283,0.000974643105196611,5886425.98633218,0.00181854888664415
2021-12-26,2248122.91351186,0.000844574561224389,865686.868583941,0.000740256379343864,5886425.98636127,0.00167833572567629
2021-12-27,2248122.91352648,0.00114513453256591,865686.86776238,0.000947362393546341,5886425.98396052,0.00182154788189581
2021-12-28,2248122.91055044,0.00101670835365475,865686.867503584,0.000968481790080549,5886425.97907763,0.00176338984997782
2021-12-29,2248122.91130089,0.00091137761709904,865686.868531458,0.000814900275787618,5886425.98073685,0.00167278752013771
2021-12-30,2248122.91043899,0.000893569421005267,865686.866619821,0.000794115341180751,5886425.98377823,0.0016767749800859
2021-12-31,2248122.91089696,0.000781918158979108,865686.867371673,0.000694322407637851,5886425.98456253,0.00160429096054362
2022-01-01,2248122.90956289,0.00125181998787053,865686.86824023,0.00108065452284399,5886425.98107391,0.00205692467618566
2022-01-02,2248122.91121346,0.000994540030142412,865686.865988717,0.00093064724741475,5886425.98102476,0.00187772605692667
2022-01-03,2248122.91357793,0.00120447343488387,865686.869074177,0.00111244681230648,5886425.98669057,0.00191952184104225
2022-01-04,2248122.91591218,0.000875151441369262,865686.869245928,0.00073634578179097,5886425.98942132,0.0016284238362707
2022-01-05,2248122.9149255,0.000802573415403762,865686.869074215,0.000686391043321789,5886425.98539161,0.0015711071691659
2022-01-06,2248122.91270733,0.00076797480404612,865686.866469529,0.000657078853973197,5886425.98688283,0.00157729645311413
2022-01-07,2248122.91001489,0.000751918299523868,865686.866909917,0.000645458056202398,5886425.98273779,0.00156342049698064
2022-01-08,2248122.91267688,0.000865701863535429,865686.868572655,0.000774446304165533,5886425.98338766,0.00177086511070442
2022-01-09,2248122.9131404,0.000939996218270924,865686.866521089,0.000879462585633603,5886425.98251138,0.00179752264056859
2022-01-10,2248122.91199766,0.000989739163720209,865686.866570383,0.000826953612409862,5886425.97902638,0.00187524737343965
2022-01-11,2248122.91430964,0.000860842748448432,865686.867107291,0.000739125667097838,5886425.98114246,0.00165424150043685
2022-01-12,2248122.91309116,0.000842125929935913,865686.866772068,0.000743597191550023,5886425.98211655,0.00165070830596773
2022-01-13,2248122.91760081,0.000821788827405281,865686.867071637,0.000723494032303996,5886425.99065593,0.00161594515709238
2022-01-14,2248122.91565647,0.000947076146759483,865686.863530631,0.000835377734363713,5886425.98987968,0.00186138339514961
2022-01-15,2248122.90905433,0.00181815320373238,865686.868066272,0.00214512867699682,5886425.97832719,0.00308408716383442
2022-01-16,2248122.91370092,0.00161495379839104,865686.867550618,0.00166515525056048,5886425.98774388,0.00252239834420808
2022-01-17,2248122.9113974,0.00104883614782026,865686.868241514,0.000962335961821339,5886425.98892243,0.00201190640930551
2022-01-18,2248122.91484681,0.00152855528868059,865686.86936585,0.00159409230673185,5886425.98752745,0.00251925026930848
2022-01-19,2248122.90956633,0.00155399923509521,865686.872751613,0.00144811888091504,5886425.98050979,0.00247265436045841
2022-01-20,2248122.91076344,0.00080884849852251,865686.867056845,0.00069213868016393,5886425.98212911,0.00163613516188012
2022-01-21,2248122.91141893,0.000950577704315717,865686.870300442,0.000804615332111742,5886425.98153636,0.00185249062009673
2022-01-22,2248122.91018145,0.0011428202206696,865686.870875874,0.00113303371994102,5886425.97946838,0.00204245430752158
2022-01-23,2248122.90881775,0.00098975806912822,865686.872763976,0.000961661067149271,5886425.97817888,0.00177896328526321
2022-01-24,2248122.91263219,0.000865935711903939,865686.872658739,0.000805854523401871,5886425.98605069,0.00172947855560876
2022-01-25,2248122.9149735,0.00149192390601912,865686.873333273,0.00154640438405143,5886425.98508325,0.00258192795792581
2022-01-26,2248122.91644513,0.00108848368202594,865686.870924545,0.00105504753300696,5886425.98639435,0.00191511352384548
2022-01-27,2248122.91423549,0.000902399677690027,865686.869493516,0.000821635536185596,5886425.98817358,0.00175430783331387
2022-01-28,2248122.91565962,0.000984987319159814,865686.870054147,0.000902630637512023,5886425.98658442,0.00185583146052802
2022-01-29,2248122.91559898,0.0011828667751686,865686.869335904,0.00119735513730654,5886425.98983023,0.00199647289052054
2022-01-30,2248122.91161076,0.00114859785414828,865686.868449895,0.00108107456706402,5886425.98394396,0.00187539247047361
2022-01-31,2248122.9101117,0.00222501896592055,865686.867875944,0.00229080947958657,5886425.97861716,0.00275088030775189
2022-02-01,2248122.909303,0.000849604675787631,865686.869014411,0.00076310118977142,5886425.98511269,0.00167671864328623
2022-02-02,2248122.91214198,0.00102702229366801,865686.866978591,0.00092818445014323,5886425.98379622,0.00191730404967681
2022-02-03,2248122.90883794,0.00284439118336057,865686.871456946,0.00284117911417208,5886425.98294592,0.00328670270525927
2022-02-04,2248122.91367746,0.0044659492284593,865686.865072554,0.00516175583530486,5886425.9827997,0.00579422095881857
2022-02-05,2248122.91712074,0.00141683462021506,865686.868880605,0.00138111116363278,5886425.98815112,0.00209353744336559
2022-02-06,2248122.91457961,0.00140705852277374,865686.869319121,0.00158847001776399,5886425.98877498,0.00230321259779245
2022-02-07,2248122.90995944,0.00108037390873222,865686.872119223,0.00100835952378853,5886425.98068651,0.00203102408556777
2022-02-08,2248122.91148593,0.00106385135575998,865686.868600625,0.000972565664366301,5886425.98188129,0.00193609351195447
2022-02-09,2248122.9148668,0.000865294381324333,865686.868708459,0.000788572915471431,5886425.98984743,0.00169052493661776
2022-02-10,2248122.91314835,0.00134370213408727,865686.868509931,0.00129874654906292,5886425.98675757,0.00239824881893988
2022-02-11,2248122.91247213,0.00159313606421037,865686.870915988,0.00155743313667976,5886425.98630971,0.00255135845597424
2022-02-12,2248122.90914741,0.00159899348077491,865686.872726373,0.00161183814906119,5886425.98582186,0.00272791870830353
2022-02-13,2248122.90822357,0.00150529831583464,865686.870041495,0.00158093455592172,5886425.98357367,0.00257753248286544
2022-02-14,2248122.90829812,0.00109251350359087,865686.870214711,0.000989378032723152,5886425.98246029,0.00192731079359703
2022-02-15,2248122.90948191,0.000966390140839848,865686.869676429,0.000906923127777082,5886425.98261588,0.0017495842592083
2022-02-16,2248122.91128263,0.00124080725068526,865686.866420638,0.00133099643352344,5886425.98696208,0.00211588177901876
2022-02-17,2248122.91315125,0.00097406558924699,865686.867264544,0.000891653146241519,5886425.99334618,0.00184794218372312
2022-02-18,2248122.91376877,0.00106949323842147,865686.86562431,0.000930396604201471,5886425.99651748,0.00208114428718
2022-02-19,2248122.91354858,0.00150197514466562,865686.869481225,0.00148010058284941,5886425.99324073,0.00248795530590623
2022-02-20,2248122.91259624,0.00118805897194758,865686.869369878,0.00102902056241907,5886425.99039698,0.00218405019620383
2022-02-21,2248122.91279654,0.00100619985096153,865686.868285732,0.000930896538418539,5886425.98938606,0.00186138435457494
2022-02-22,2248122.91258454,0.00136965708366891,865686.86572408,0.00136972539645617,5886425.98825189,0.00238765492777303
2022-02-23,2248122.91424657,0.00101587893892843,865686.868204453,0.000909688877581684,5886425.98976076,0.00193920501985393
2022-02-24,2248122.91447112,0.00101614718557553,865686.868092561,0.000914824387760601,5886425.98708715,0.00194695192823667
2022-02-25,2248122.91305324,0.00112645299822682,865686.87002815,0.00114218856659919,5886425.9842115,0.00193169271801961
2022-02-26,2248122.91136144,0.000824073402251304,865686.868680359,0.000719829979414385,5886425.97903093,0.0016336582998595
