Date,X_1,X_2,Y_1,Y_2,Z_1,Z_2
2020-11-19,2248122.93739598,0.000776932400584155,865686.856014083,0.000661601974577599,5886425.98304512,0.00158138296742973
2020-11-20,2248122.93382177,0.00104085905715545,865686.855008571,0.00104872288220972,5886425.97351292,0.00183560212103623
2020-11-21,2248122.93679875,0.00101539287665863,865686.855625912,0.000902177146537466,5886425.97427305,0.00182524620188821
2020-11-22,2248122.93767348,0.00214289679461246,865686.85492022,0.00242012063291555,5886425.9790869,0.00288568411669573
2020-11-23,2248122.93705239,0.000883995950690469,865686.854485353,0.000764972624644487,5886425.97753963,0.00161009111405413
2020-11-24,2248122.93291806,0.000773233786007729,865686.857936923,0.000647221223045447,5886425.97231569,0.00153959180654288
2020-11-25,2248122.93292994,0.0010335398228931,865686.856398183,0.000882006082002961,5886425.97165186,0.00184722776368593
2020-11-26,2248122.93199641,0.000862993678379597,865686.855075169,0.000773933094371669,5886425.97167652,0.00164137898296278
2020-11-27,2248122.93269242,0.000862183697693734,865686.855253321,0.000784154179811773,5886425.97210453,0.00159955610573316
2020-11-28,2248122.93294847,0.00099203633871228,865686.856264463,0.000881898971395215,5886425.97019682,0.00179219109773512
2020-11-29,2248122.93088489,0.00081495913810764,865686.855889037,0.000714675912425259,5886425.96362096,0.00161661084873761
2020-11-30,2248122.93212649,0.00087307170424323,865686.856197699,0.000751245918201879,5886425.9663987,0.00162380386959267
2020-12-01,2248122.93359948,0.000772664940733597,865686.857385785,0.00064242143681885,5886425.97009061,0.00152316825417599
2020-12-02,2248122.9330748,0.000769390251807398,865686.856809946,0.000634534350163237,5886425.96880739,0.00152497599909379
2020-12-03,2248122.93400794,0.000772463336514726,865686.857323945,0.000658083875671624,5886425.97083064,0.00151274723453579
2020-12-04,2248122.93461769,0.000742449692810449,865686.856783792,0.000630773632509821,5886425.97418499,0.00152457086313964
2020-12-05,2248122.93413166,0.000760608895208789,865686.856696194,0.000681928132945546,5886425.97370048,0.00153005175469963
2020-12-06,2248122.93327811,0.000831105110300562,865686.858047392,0.00072996168149047,5886425.97215106,0.00162447553886281
2020-12-07,2248122.93101632,0.000750853618852687,865686.858130575,0.000643875639071726,5886425.96923974,0.001531950392305
2020-12-08,2248122.93203942,0.0007893729007608,865686.858282019,0.000692736107606353,5886425.96948101,0.00155576584044705
2020-12-09,2248122.93445259,0.00091546381354206,865686.857725439,0.000847344145992792,5886425.97084632,0.00177013554064726
2020-12-10,2248122.93298808,0.000872606232816616,865686.856337633,0.000751343575633828,5886425.97115608,0.00160521929600081
2020-12-11,2248122.93192562,0.000844125397799795,865686.856074343,0.000755572156146856,5886425.97202004,0.00157106514234768
2020-12-12,2248122.93436251,0.000811574492584683,865686.856021784,0.000699711523585134,5886425.97507977,0.00158798921579407
2020-12-13,2248122.93417422,0.000863457300207105,865686.857104216,0.000760151556080711,5886425.97166291,0.00164901589702005
2020-12-14,2248122.93282675,0.000753442947099233,865686.856117929,0.000670948203236283,5886425.97156041,0.00155237695627392
2020-12-15,2248122.93391588,0.000764179739636665,865686.856364816,0.000665429622533452,5886425.97101033,0.00154376222632207
2020-12-16,2248122.93599378,0.000786250648892576,865686.856132925,0.000678838746687839,5886425.97236441,0.0015382940969084
2020-12-17,2248122.9356962,0.000766371356217081,865686.856148581,0.000648512979325098,5886425.97024875,0.00154138341867432
2020-12-18,2248122.93424542,0.000761717708857149,865686.854960398,0.000647212738679483,5886425.97031736,0.00152153430020502
2020-12-19,2248122.93499436,0.000840661106455332,865686.857176464,0.000733274241638234,5886425.97635517,0.00160910615703313
2020-12-20,2248122.93605446,0.000785783855632425,865686.856988657,0.000688008772100646,5886425.97491897,0.00157875447426563
2020-12-21,2248122.9346242,0.000979762668748659,865686.856630824,0.000903582201615019,5886425.97327737,0.00174839205825746
2020-12-22,2248122.93403016,0.00104006696759802,865686.856233838,0.000984669545228075,5886425.97279199,0.00188936674070897
2020-12-23,2248122.93233489,0.00112131305322891,865686.855499549,0.000997066465087814,5886425.9712674,0.00187026839415347
2020-12-24,2248122.93614019,0.00095893440402956,865686.85268187,0.000910392300434767,5886425.97057803,0.00175183904401614
2020-12-25,2248122.93577452,0.000770226846286155,865686.854270355,0.000655291153656905,5886425.96871313,0.00155033121065162
2020-12-26,2248122.93728628,0.000796282006728633,865686.855588667,0.000656764500549824,5886425.97196245,0.00156196817299798
2020-12-27,2248122.93456869,0.000863849481965823,865686.856403957,0.000743356197102096,5886425.96922073,0.00159907138015696
2020-12-28,2248122.93369007,0.00084676380870948,865686.857301988,0.00075530443207472,5886425.96621743,0.00163569403018965
2020-12-29,2248122.9349235,0.000843068616120552,865686.857575923,0.000757921971918919,5886425.96753953,0.00162760988197619
2020-12-30,2248122.93236871,0.000885680941049511,865686.857285253,0.000798460340813371,5886425.96479743,0.00171688973104552
2021-01-01,2248122.9311133,0.000743586932995808,865686.858208278,0.000643466652219065,5886425.96206634,0.00152602801716459
2021-01-02,2248122.93035258,0.000750584477809278,865686.857358708,0.000643054672491969,5886425.95656216,0.00152994124539384
2021-01-03,2248122.93068199,0.000751601195998081,865686.857927096,0.000645130073600615,5886425.95604914,0.00153947908368047
2021-01-04,2248122.92983722,0.000743986666138141,865686.858066071,0.00063584984105564,5886425.95414896,0.00153703353428515
2021-01-05,2248122.92888677,0.000938377724412051,865686.856474071,0.000872316610803025,5886425.9552604,0.00176414536083441
2021-01-06,2248122.92942887,0.00112541464161093,865686.854647844,0.00106855866191365,5886425.95829134,0.00180840910224487
2021-01-07,2248122.93394879,0.000839184334430314,865686.857996363,0.000734975092417525,5886425.9752567,0.00163098461903573
2021-01-08,2248122.93148015,0.000736617901305953,865686.857558077,0.000647107523942419,5886425.97112981,0.00152916661129865
2021-01-09,2248122.9318961,0.000769853771816054,865686.858606344,0.000673479380559271,5886425.97311277,0.00155425838395587
2021-01-10,2248122.93524765,0.000846697104927409,865686.860003915,0.0007217427659075,5886425.97681698,0.0015879845114645
2021-01-11,2248122.93566458,0.000973844166752783,865686.86215472,0.000852599604345583,5886425.97608059,0.00194546869218514
2021-01-12,2248122.93286033,0.000922962524119494,865686.860390574,0.000794636425975227,5886425.97083176,0.00175663952114642
2021-01-13,2248122.93211553,0.000761934641347275,865686.859775973,0.000691169583251328,5886425.97132149,0.00154744113834987
2021-01-14,2248122.9339089,0.000736568141944491,865686.857389816,0.000652770712990204,5886425.9713938,0.00154766085552303
2021-01-15,2248122.9333241,0.000785338535298484,865686.859439761,0.000698264390941607,5886425.97266134,0.00156745516445607
2021-01-16,2248122.93160622,0.000764118772262147,865686.856673026,0.000683610210231902,5886425.97261798,0.0015349006607877
2021-01-17,2248122.93392036,0.00075405302700319,865686.859127228,0.000652519006657295,5886425.97688082,0.00152985442300431
2021-01-18,2248122.93353156,0.00085796697276205,865686.858480058,0.000717663351930339,5886425.97573324,0.00167705946064484
2021-01-19,2248122.93211848,0.000890539449304216,865686.859565638,0.000781567396242257,5886425.9764139,0.00172184419575732
2021-01-20,2248122.93145231,0.000791878027093491,865686.858941214,0.000701144521373262,5886425.9743532,0.00155874884593865
2021-01-21,2248122.93222384,0.000751886632878275,865686.858823432,0.000645523089213427,5886425.97699775,0.00152622923761882
2021-01-22,2248122.93239503,0.00078298589029426,865686.857769884,0.00069906466669268,5886425.97885341,0.00155681416708545
2021-01-23,2248122.93254214,0.000822587634978588,865686.860331293,0.00073662832053243,5886425.98028531,0.00164306813728945
2021-01-24,2248122.93215826,0.000840892238386044,865686.861672709,0.000755687097303347,5886425.97668291,0.00169965810232223
2021-01-25,2248122.93085265,0.00118980543345621,865686.861733153,0.0010893285717683,5886425.97610065,0.00196620239570912
2021-01-26,2248122.93036087,0.00124678904658338,865686.86088553,0.00112349259084302,5886425.9754621,0.00223420111569934
2021-01-27,2248122.93214821,0.00103164792060571,865686.861854602,0.000990422966700384,5886425.97554186,0.00181479366214212
2021-01-28,2248122.93043766,0.000807607533655825,865686.860011559,0.000680181425327988,5886425.97525387,0.00161788354168201
2021-01-29,2248122.93022651,0.000793300821023107,865686.861138284,0.000723025714858694,5886425.97600247,0.00159858825807476
2021-01-30,2248122.92979063,0.000764704359358124,865686.860242464,0.000687423611413279,5886425.97756981,0.00156752555341432
2021-01-31,2248122.93055933,0.000775510692787423,865686.858929953,0.000680920577763837,5886425.97897498,0.0015802536054943
2021-02-01,2248122.93077867,0.000937196417143294,865686.86054335,0.000843736156544531,5886425.97840163,0.00175981558574582
2021-02-02,2248122.93084732,0.0011772019248899,865686.860395995,0.00128762664820559,5886425.9781027,0.0020521015898506
2021-02-03,2248122.93050261,0.00117446595876106,865686.858662368,0.000972723488785255,5886425.97478834,0.00209424453324024
2021-02-04,2248122.93184895,0.000910563494802045,865686.857128322,0.000806542830282388,5886425.97624897,0.00173135516521074
2021-02-05,2248122.92995497,0.000836855537466914,865686.855931334,0.000737967783581853,5886425.9746394,0.00165946034487996
2021-02-06,2248122.92963611,0.000903482908981616,865686.859111037,0.00080187776894467,5886425.97650759,0.00178181598512161
2021-02-07,2248122.93023734,0.0012212015860724,865686.857861955,0.00123324956383232,5886425.97874091,0.00218221812502388
2021-02-08,2248122.92914935,0.000804707639448182,865686.859393833,0.000731991684276776,5886425.97343441,0.00168028369746792
2021-02-09,2248122.93002181,0.000761800290763535,865686.857671554,0.000647336401246237,5886425.97345968,0.00153635394258843
2021-02-10,2248122.92894725,0.000740100789213258,865686.857860137,0.000628029321914923,5886425.97336159,0.0015266273941379
2021-02-11,2248122.92846191,0.000750871317598764,865686.85729499,0.000636139314128461,5886425.97014972,0.00150038845744539
2021-02-12,2248122.9298016,0.000872122392086733,865686.858849903,0.000737402405606508,5886425.97366569,0.00171724805633257
2021-02-13,2248122.93195701,0.00105960972577375,865686.857290579,0.00104645520318673,5886425.97189181,0.00179074324261496
2021-02-14,2248122.92972825,0.000816714387085394,865686.859532953,0.000695909838726848,5886425.97097488,0.00158994964403924
2021-02-15,2248122.92935572,0.000845377132116178,865686.859319784,0.000767902745102062,5886425.97133777,0.0017229947209105
2021-02-16,2248122.9291415,0.00136924566162909,865686.858781882,0.00123518108620373,5886425.97212676,0.00196055927478134
2021-02-17,2248122.92955516,0.0008773053179751,865686.858489862,0.000809316426689818,5886425.97215914,0.00172972696517503
2021-02-18,2248122.92956012,0.0008170718917008,865686.859011424,0.000737047512286107,5886425.97299651,0.00161364569083887
2021-02-19,2248122.92734472,0.00107673309174248,865686.858072866,0.00095412126877629,5886425.96879699,0.00202609152356917
2021-02-20,2248122.9293499,0.00180095212190893,865686.858706665,0.00161599228805722,5886425.97308449,0.00261334992435456
2021-02-21,2248122.9291367,0.00174929858252881,865686.861704608,0.00178828552783416,5886425.96584402,0.0024019338798516
2021-02-22,2248122.93037182,0.00126410244021266,865686.864436246,0.00119343966215893,5886425.96856148,0.00220254966568891
2021-02-23,2248122.93143199,0.00127678410229581,865686.862393047,0.00123630450715133,5886425.97170109,0.00208453447986679
2021-02-24,2248122.93408108,0.00149391633298965,865686.860642598,0.00134806404929428,5886425.97692784,0.00243093258270251
2021-02-25,2248122.93283993,0.0012024923135647,865686.860869843,0.00121478686248777,5886425.97629626,0.00216252276710584
2021-02-26,2248122.9308119,0.000938517570519355,865686.85817027,0.00083088321942746,5886425.97495473,0.00175112549270549
